date,open,high,low,close,volume,ret,source
2022-04-01,67.04,67.04,57.33,60.58,171069,,akshare_stock_zh_a_hist
2022-04-06,60.74,60.79,54.05,56.46,71806,-0.06800924397490915,akshare_stock_zh_a_hist
2022-04-07,55.48,55.51,52.46,52.94,59819,-0.06234502302515066,akshare_stock_zh_a_hist
2022-04-08,52.58,53.58,48.54,49.07,64149,-0.07310162448054391,akshare_stock_zh_a_hist
2022-04-11,47.95,48.57,45.65,47.19,45008,-0.03831261463215818,akshare_stock_zh_a_hist
2022-04-12,46.69,52.15,46.68,51.66,48851,0.09472345835982199,akshare_stock_zh_a_hist
2022-04-13,51.14,53.85,50.35,53.18,38029,0.029423151374371015,akshare_stock_zh_a_hist
2022-04-14,53.18,54.68,51.4,52.4,27360,-0.014667168108311368,akshare_stock_zh_a_hist
2022-04-15,50.88,53.52,50.41,52.45,25810,0.000954198473282597,akshare_stock_zh_a_hist
2022-04-18,51.65,57.05,51.41,56.73,28888,0.08160152526215425,akshare_stock_zh_a_hist
2022-04-19,55.58,56.9,54.94,55.69,15801,-0.018332451965450414,akshare_stock_zh_a_hist
2022-04-20,55.75,56.65,54.35,56.42,16688,0.01310827796731906,akshare_stock_zh_a_hist
2022-04-21,56.12,58.16,55.02,57.19,17636,0.013647642679900596,akshare_stock_zh_a_hist
2022-04-22,56.88,57.03,51.4,52.04,24653,-0.09005070816576322,akshare_stock_zh_a_hist
2022-04-25,50.82,53.92,49.43,51.48,18827,-0.01076095311299008,akshare_stock_zh_a_hist
2022-04-26,51.48,55.09,50.12,52.65,18389,0.022727272727272707,akshare_stock_zh_a_hist
2022-04-27,51.74,55.61,50.93,54.31,19156,0.03152896486229828,akshare_stock_zh_a_hist
2022-04-28,54.0,54.1,51.18,52.19,16092,-0.039035168477260296,akshare_stock_zh_a_hist
2022-04-29,52.19,56.81,52.19,55.78,16048,0.06878712397010922,akshare_stock_zh_a_hist
2022-05-05,54.88,56.08,53.87,53.87,19049,-0.03424166367873793,akshare_stock_zh_a_hist
2022-05-06,52.28,53.09,50.68,50.73,19936,-0.058288472248004486,akshare_stock_zh_a_hist
2022-05-09,50.85,51.73,49.73,51.33,10200,0.011827321111768319,akshare_stock_zh_a_hist
2022-05-10,50.43,55.04,49.88,54.14,20372,0.05474381453341137,akshare_stock_zh_a_hist
2022-05-11,54.1,59.19,53.58,56.67,27192,0.04673069818987807,akshare_stock_zh_a_hist
2022-05-12,56.64,62.54,56.26,62.54,36649,0.10358214222692785,akshare_stock_zh_a_hist
2022-05-13,61.8,62.42,60.42,61.69,17777,-0.013591301566997172,akshare_stock_zh_a_hist
2022-05-16,61.85,63.09,59.55,60.4,12065,-0.02091100664613388,akshare_stock_zh_a_hist
2022-05-17,60.33,62.25,59.75,61.45,15878,0.017384105960265073,akshare_stock_zh_a_hist
2022-05-18,60.98,61.83,58.62,59.45,19229,-0.03254678600488203,akshare_stock_zh_a_hist
2022-05-19,58.62,61.48,58.02,59.44,21264,-0.00016820857863764083,akshare_stock_zh_a_hist
2022-05-20,59.42,61.95,58.19,60.95,18444,0.025403768506056634,akshare_stock_zh_a_hist
2022-05-23,60.88,63.87,60.17,62.18,18946,0.02018047579983584,akshare_stock_zh_a_hist
2022-05-24,61.96,62.18,56.68,57.18,25303,-0.08041170794467678,akshare_stock_zh_a_hist
2022-05-25,57.31,58.15,55.96,57.65,14566,0.008219657222805266,akshare_stock_zh_a_hist
2022-05-26,57.28,58.82,56.94,57.42,12749,-0.003989592367736328,akshare_stock_zh_a_hist
2022-05-27,57.5,58.83,56.84,57.82,10385,0.006966213862765525,akshare_stock_zh_a_hist
2022-05-30,58.22,65.64,58.22,64.86,29634,0.12175717744725012,akshare_stock_zh_a_hist
2022-05-31,64.75,68.38,64.37,67.12,28043,0.034844279987665816,akshare_stock_zh_a_hist
2022-06-01,66.27,68.74,65.75,67.96,17074,0.0125148986889152,akshare_stock_zh_a_hist
2022-06-02,68.42,70.78,67.06,69.63,24524,0.024573278399058207,akshare_stock_zh_a_hist
2022-06-06,72.33,78.35,70.36,75.12,42546,0.078845325290823,akshare_stock_zh_a_hist
2022-06-07,74.07,77.39,73.19,75.84,25052,0.009584664536741228,akshare_stock_zh_a_hist
2022-06-08,75.81,79.25,73.88,75.04,24138,-0.010548523206751037,akshare_stock_zh_a_hist
2022-06-09,75.11,77.69,72.04,72.04,23751,-0.03997867803837951,akshare_stock_zh_a_hist
2022-06-10,71.27,74.19,70.82,73.96,20611,0.026651860077734346,akshare_stock_zh_a_hist
2022-06-13,73.85,76.07,72.42,72.99,15962,-0.013115197404002132,akshare_stock_zh_a_hist
2022-06-14,72.33,72.33,68.02,70.5,21339,-0.03411426222770231,akshare_stock_zh_a_hist
2022-06-15,70.5,74.62,70.02,70.14,17640,-0.005106382978723345,akshare_stock_zh_a_hist
2022-06-16,70.24,73.16,70.12,71.88,13309,0.02480752780153961,akshare_stock_zh_a_hist
2022-06-17,70.53,73.96,70.38,72.72,14250,0.011686143572620988,akshare_stock_zh_a_hist
2022-06-20,73.81,75.27,70.12,73.47,16233,0.010313531353135286,akshare_stock_zh_a_hist
2022-06-21,73.23,80.11,71.72,75.88,20629,0.03280250442357424,akshare_stock_zh_a_hist
2022-06-22,76.65,83.19,76.65,80.58,28659,0.06193990511333691,akshare_stock_zh_a_hist
2022-06-23,80.12,86.51,77.81,84.89,29112,0.053487217671878806,akshare_stock_zh_a_hist
2022-06-24,83.14,86.56,81.69,85.12,18773,0.0027093886205677986,akshare_stock_zh_a_hist
2022-06-27,85.88,88.4,83.41,84.43,17155,-0.008106203007518742,akshare_stock_zh_a_hist
2022-06-28,84.62,87.7,82.56,87.04,16147,0.030913182518062188,akshare_stock_zh_a_hist
2022-06-29,85.5,88.35,83.8,84.08,14633,-0.034007352941176516,akshare_stock_zh_a_hist
2022-06-30,84.78,93.81,84.78,92.95,19535,0.10549476688867743,akshare_stock_zh_a_hist
2022-07-01,92.46,95.38,89.73,91.08,13400,-0.020118343195266286,akshare_stock_zh_a_hist
2022-07-04,91.42,91.5,86.27,90.35,14854,-0.008014931927975422,akshare_stock_zh_a_hist
2022-07-05,90.46,92.27,85.12,86.27,19283,-0.045157719977863886,akshare_stock_zh_a_hist
2022-07-06,86.27,89.25,85.19,86.86,11496,0.006838993856497,akshare_stock_zh_a_hist
2022-07-07,88.65,94.49,87.42,93.2,16347,0.0729910200322359,akshare_stock_zh_a_hist
2022-07-08,93.96,96.65,91.67,93.52,13049,0.0034334763948498104,akshare_stock_zh_a_hist
2022-07-11,92.81,93.74,90.12,92.71,14657,-0.008661248930710075,akshare_stock_zh_a_hist
2022-07-12,92.27,92.27,83.58,83.98,23351,-0.09416459928810261,akshare_stock_zh_a_hist
2022-07-13,83.72,86.5,80.35,84.52,18907,0.006430102405334592,akshare_stock_zh_a_hist
2022-07-14,85.12,90.13,84.08,87.72,12790,0.03786086133459543,akshare_stock_zh_a_hist
2022-07-15,87.72,91.46,86.65,87.72,10762,0.0,akshare_stock_zh_a_hist
2022-07-18,87.86,96.65,86.27,96.38,17873,0.09872321021431829,akshare_stock_zh_a_hist
2022-07-19,95.89,98.57,93.58,97.54,12580,0.012035692052293046,akshare_stock_zh_a_hist
2022-07-20,97.53,99.02,93.68,94.65,11191,-0.029628870207094482,akshare_stock_zh_a_hist
2022-07-21,94.1,103.58,93.72,99.27,20816,0.04881141045958781,akshare_stock_zh_a_hist
2022-07-22,98.56,102.81,97.69,101.17,12426,0.019139719955676426,akshare_stock_zh_a_hist
2022-07-25,100.19,110.12,99.82,107.8,16325,0.06553326084807742,akshare_stock_zh_a_hist
2022-07-26,107.8,112.81,105.79,108.81,13133,0.009369202226345186,akshare_stock_zh_a_hist
2022-07-27,107.42,110.15,105.88,107.81,9802,-0.009190331770976945,akshare_stock_zh_a_hist
2022-07-28,107.95,115.4,107.95,115.12,17972,0.06780447082830898,akshare_stock_zh_a_hist
2022-07-29,113.89,118.58,106.1,108.41,24943,-0.058287004864489345,akshare_stock_zh_a_hist
2022-08-01,108.95,112.58,104.92,108.95,17190,0.004981090305322455,akshare_stock_zh_a_hist
2022-08-02,108.88,125.12,105.12,119.96,29275,0.10105553005966028,akshare_stock_zh_a_hist
2022-08-03,120.94,125.35,113.58,116.28,31262,-0.030676892297432423,akshare_stock_zh_a_hist
2022-08-04,117.32,118.18,113.19,117.45,16442,0.010061919504644079,akshare_stock_zh_a_hist
2022-08-05,117.42,118.65,112.19,114.12,22744,-0.028352490421455934,akshare_stock_zh_a_hist
2022-08-08,114.04,114.77,106.77,112.9,20036,-0.010690501226778837,akshare_stock_zh_a_hist
