date,open,high,low,close,volume,ret,source
2021-04-01,43.93,49.92,36.94,42.03,189986,,akshare_stock_zh_a_hist
2021-04-02,44.43,69.83,44.13,64.92,170126,0.5446109921484654,akshare_stock_zh_a_hist
2021-04-06,64.93,75.53,62.03,67.38,157486,0.037892791127541514,akshare_stock_zh_a_hist
2021-04-07,64.53,71.13,63.11,69.31,106879,0.028643514395963354,akshare_stock_zh_a_hist
2021-04-08,68.43,69.93,55.73,55.73,131163,-0.19593132304140826,akshare_stock_zh_a_hist
2021-04-09,54.09,58.93,52.09,57.09,83635,0.02440337340750065,akshare_stock_zh_a_hist
2021-04-12,54.93,55.72,48.54,48.63,80348,-0.1481870730425644,akshare_stock_zh_a_hist
2021-04-13,47.42,50.81,46.98,48.01,48439,-0.012749331688258425,akshare_stock_zh_a_hist
2021-04-14,47.93,50.18,47.2,49.44,44147,0.02978546136221616,akshare_stock_zh_a_hist
2021-04-15,48.93,48.93,44.59,45.84,54401,-0.07281553398058238,akshare_stock_zh_a_hist
2021-04-16,45.84,47.41,44.03,46.93,50133,0.02377835951134366,akshare_stock_zh_a_hist
2021-04-19,46.42,52.47,45.3,50.38,70627,0.07351374387385468,akshare_stock_zh_a_hist
2021-04-20,49.2,50.23,48.02,48.28,46417,-0.04168320762207223,akshare_stock_zh_a_hist
2021-04-21,48.92,52.29,48.23,49.93,48217,0.03417564208782098,akshare_stock_zh_a_hist
2021-04-22,49.81,55.63,49.49,55.01,70516,0.10174243941518113,akshare_stock_zh_a_hist
2021-04-23,53.93,58.73,51.93,55.75,67754,0.013452099618251223,akshare_stock_zh_a_hist
2021-04-26,55.13,57.52,52.81,53.1,55687,-0.047533632286995475,akshare_stock_zh_a_hist
2021-04-27,52.11,53.41,48.09,48.94,51626,-0.07834274952919029,akshare_stock_zh_a_hist
2021-04-28,48.43,50.18,47.52,49.53,31998,0.012055578259092758,akshare_stock_zh_a_hist
2021-04-29,48.93,51.51,47.1,47.25,40099,-0.0460327074500303,akshare_stock_zh_a_hist
2021-04-30,46.47,50.43,46.45,49.89,40186,0.05587301587301585,akshare_stock_zh_a_hist
2021-05-06,49.03,53.81,48.55,50.71,39879,0.016436159551012297,akshare_stock_zh_a_hist
2021-05-07,51.26,51.93,47.84,48.36,31921,-0.04634194438966677,akshare_stock_zh_a_hist
2021-05-10,47.81,50.31,47.02,49.04,22438,0.014061207609594728,akshare_stock_zh_a_hist
2021-05-11,48.13,52.92,47.25,52.45,47448,0.06953507340946175,akshare_stock_zh_a_hist
2021-05-12,51.73,52.93,50.34,52.43,40302,-0.00038131553860820677,akshare_stock_zh_a_hist
2021-05-13,51.33,54.13,50.98,53.92,46999,0.02841884417318341,akshare_stock_zh_a_hist
2021-05-14,53.93,55.5,52.38,53.37,41674,-0.010200296735905168,akshare_stock_zh_a_hist
2021-05-17,52.88,55.13,52.37,52.53,39704,-0.01573917931422142,akshare_stock_zh_a_hist
2021-05-18,51.94,53.42,50.94,52.13,29119,-0.007614696363982487,akshare_stock_zh_a_hist
2021-05-19,52.31,54.51,51.85,53.75,34651,0.03107615576443501,akshare_stock_zh_a_hist
2021-05-20,53.63,54.51,50.01,50.28,44829,-0.06455813953488365,akshare_stock_zh_a_hist
2021-05-21,50.63,51.11,48.13,48.81,30599,-0.02923627684964203,akshare_stock_zh_a_hist
2021-05-24,48.59,49.43,48.11,49.21,19183,0.008195041999590202,akshare_stock_zh_a_hist
2021-05-25,49.54,50.38,48.53,50.15,22624,0.019101808575492818,akshare_stock_zh_a_hist
2021-05-26,49.96,49.96,48.79,49.09,20901,-0.021136590229311913,akshare_stock_zh_a_hist
2021-05-27,48.86,59.32,48.86,56.43,97741,0.1495212874312486,akshare_stock_zh_a_hist
2021-05-28,54.53,54.88,53.01,53.23,68710,-0.05670742512847782,akshare_stock_zh_a_hist
2021-05-31,54.43,63.59,54.03,61.89,79900,0.16269021228630476,akshare_stock_zh_a_hist
2021-06-01,61.18,67.81,61.03,63.43,75835,0.024882856681208487,akshare_stock_zh_a_hist
2021-06-02,64.95,73.17,63.14,66.94,84868,0.05533659151820891,akshare_stock_zh_a_hist
2021-06-03,65.8,69.73,63.23,66.93,62227,-0.00014938751120396887,akshare_stock_zh_a_hist
2021-06-04,66.11,71.73,63.93,69.81,67758,0.04303003137606454,akshare_stock_zh_a_hist
2021-06-07,73.63,81.53,70.25,70.94,78331,0.016186792723105414,akshare_stock_zh_a_hist
2021-06-08,70.56,74.59,69.14,72.71,54536,0.02495066253171685,akshare_stock_zh_a_hist
2021-06-09,72.43,73.28,65.21,66.93,65670,-0.0794938797964515,akshare_stock_zh_a_hist
2021-06-10,65.73,70.43,65.23,67.97,55813,0.015538622441356509,akshare_stock_zh_a_hist
2021-06-11,68.83,68.83,61.94,61.97,50416,-0.08827423863469175,akshare_stock_zh_a_hist
2021-06-15,62.77,65.42,61.82,63.13,35664,0.01871873487171216,akshare_stock_zh_a_hist
2021-06-16,62.9,66.29,61.52,63.94,31688,0.012830666877871044,akshare_stock_zh_a_hist
2021-06-17,64.81,71.73,63.13,71.43,58377,0.1171410697528934,akshare_stock_zh_a_hist
2021-06-18,70.4,73.11,69.04,72.93,44636,0.020999580008399743,akshare_stock_zh_a_hist
2021-06-21,72.03,78.42,70.23,71.2,51021,-0.02372137666255314,akshare_stock_zh_a_hist
2021-06-22,70.93,75.91,69.98,73.42,43192,0.03117977528089888,akshare_stock_zh_a_hist
2021-06-23,72.07,77.61,71.57,73.52,43930,0.001362026695723051,akshare_stock_zh_a_hist
2021-06-24,72.94,73.42,67.6,68.01,46630,-0.07494559303590853,akshare_stock_zh_a_hist
2021-06-25,67.73,69.71,66.03,67.91,27997,-0.0014703720041171486,akshare_stock_zh_a_hist
2021-06-28,68.44,73.67,67.0,72.18,39633,0.06287733765277581,akshare_stock_zh_a_hist
2021-06-29,71.93,76.44,70.52,76.13,45615,0.054724300360210476,akshare_stock_zh_a_hist
2021-06-30,76.93,80.73,74.32,75.01,53552,-0.01471167739393131,akshare_stock_zh_a_hist
2021-07-01,75.93,79.8,72.98,76.95,49932,0.02586321823756821,akshare_stock_zh_a_hist
2021-07-02,75.92,81.71,74.71,80.85,56716,0.050682261208576884,akshare_stock_zh_a_hist
2021-07-05,81.15,85.03,78.25,85.03,47216,0.051700680272108945,akshare_stock_zh_a_hist
2021-07-06,84.23,86.91,75.93,79.01,56476,-0.07079854169116773,akshare_stock_zh_a_hist
2021-07-07,76.69,79.73,74.6,79.0,31532,-0.00012656625743578953,akshare_stock_zh_a_hist
2021-07-08,78.61,83.5,77.94,81.93,36021,0.03708860759493682,akshare_stock_zh_a_hist
2021-07-09,80.56,81.23,76.71,76.75,33572,-0.06322470401562319,akshare_stock_zh_a_hist
2021-07-12,77.79,80.24,75.95,78.37,24645,0.021107491856677596,akshare_stock_zh_a_hist
2021-07-13,78.43,79.38,72.28,72.61,35093,-0.07349751180298592,akshare_stock_zh_a_hist
2021-07-14,71.54,73.23,68.54,68.78,30092,-0.05274755543313592,akshare_stock_zh_a_hist
2021-07-15,68.77,70.93,66.73,70.06,24177,0.018610061064262773,akshare_stock_zh_a_hist
2021-07-16,69.88,75.46,69.63,71.53,30774,0.020982015415358157,akshare_stock_zh_a_hist
2021-07-19,70.39,70.93,67.81,69.48,18581,-0.02865930378862014,akshare_stock_zh_a_hist
2021-07-20,68.23,71.61,67.63,71.6,15895,0.03051237766263659,akshare_stock_zh_a_hist
2021-07-21,71.23,75.7,70.93,73.21,30893,0.02248603351955314,akshare_stock_zh_a_hist
2021-07-22,72.94,77.92,71.81,77.11,37634,0.05327141100942501,akshare_stock_zh_a_hist
2021-07-23,77.43,78.8,74.17,74.74,27781,-0.030735313188950952,akshare_stock_zh_a_hist
2021-07-26,74.28,77.38,71.43,77.23,30672,0.03331549371153342,akshare_stock_zh_a_hist
2021-07-27,77.23,84.79,75.01,77.39,54190,0.002071733782208929,akshare_stock_zh_a_hist
2021-07-28,75.78,77.31,68.51,70.43,36926,-0.08993410001292146,akshare_stock_zh_a_hist
2021-07-29,71.95,78.93,71.04,78.73,49995,0.11784750816413458,akshare_stock_zh_a_hist
2021-07-30,78.93,82.43,77.94,79.31,42914,0.007366950336593403,akshare_stock_zh_a_hist
2021-08-02,80.11,84.59,78.04,83.78,45353,0.056361114613541874,akshare_stock_zh_a_hist
2021-08-03,82.93,83.85,73.51,74.45,44533,-0.11136309381714016,akshare_stock_zh_a_hist
2021-08-04,74.45,77.68,74.45,76.54,24799,0.028072531900604547,akshare_stock_zh_a_hist
2021-08-05,75.68,76.93,73.44,73.9,25072,-0.034491769009668105,akshare_stock_zh_a_hist
2021-08-06,74.63,76.42,71.3,73.12,22468,-0.010554803788903944,akshare_stock_zh_a_hist
2021-08-09,72.81,72.81,68.59,71.02,21628,-0.028719912472647824,akshare_stock_zh_a_hist
2021-08-10,70.93,73.29,69.76,72.93,20105,0.02689383272317669,akshare_stock_zh_a_hist
2021-08-11,72.1,73.8,70.43,72.84,16404,-0.0012340600575895255,akshare_stock_zh_a_hist
2021-08-12,72.62,76.64,72.46,75.18,25279,0.032125205930807255,akshare_stock_zh_a_hist
2021-08-13,74.43,74.73,70.93,71.11,20383,-0.05413673849428047,akshare_stock_zh_a_hist
2021-08-16,71.77,74.74,70.69,71.92,17162,0.011390802981296577,akshare_stock_zh_a_hist
2021-08-17,71.31,73.59,64.93,65.74,32141,-0.08592880978865414,akshare_stock_zh_a_hist
2021-08-18,65.64,67.23,61.81,63.52,25089,-0.03376939458472761,akshare_stock_zh_a_hist
2021-08-19,66.48,67.11,64.54,65.23,22218,0.026920654911838815,akshare_stock_zh_a_hist
2021-08-20,63.98,68.7,63.96,67.64,24640,0.036946190403188695,akshare_stock_zh_a_hist
2021-08-23,67.64,72.43,67.43,71.74,28214,0.06061502069781177,akshare_stock_zh_a_hist
