date,nav,acc_nav,daily_growth_pct,fund_ret,fund_ret_lag1,fund_ret_lag2,fund_ret_lag3,fund_ret_lag5,fund_ret_lag10,fund_ret_mean_5,fund_ret_std_5,fund_mom_5,fund_ret_mean_10,fund_ret_std_10,fund_mom_10,fund_ret_mean_20,fund_ret_std_20,fund_mom_20,fund_ret_mean_60,fund_ret_std_60,fund_mom_60,fund_drawdown_20,fund_drawdown_60,hs300_ret,hs300_ret_mean_5,hs300_ret_std_5,hs300_mom_5,hs300_volume_chg_5,hs300_ret_mean_20,hs300_ret_std_20,hs300_mom_20,hs300_volume_chg_20,hs300_volume_chg_5,hs300_volume_chg_20,zz500_ret,zz500_ret_mean_5,zz500_ret_std_5,zz500_mom_5,zz500_volume_chg_5,zz500_ret_mean_20,zz500_ret_std_20,zz500_mom_20,zz500_volume_chg_20,zz500_volume_chg_5,zz500_volume_chg_20,zz1000_ret,zz1000_ret_mean_5,zz1000_ret_std_5,zz1000_mom_5,zz1000_volume_chg_5,zz1000_ret_mean_20,zz1000_ret_std_20,zz1000_mom_20,zz1000_volume_chg_20,zz1000_volume_chg_5,zz1000_volume_chg_20,cyb_ret,cyb_ret_mean_5,cyb_ret_std_5,cyb_mom_5,cyb_volume_chg_5,cyb_ret_mean_20,cyb_ret_std_20,cyb_mom_20,cyb_volume_chg_20,cyb_volume_chg_5,cyb_volume_chg_20,kcb50_ret,kcb50_ret_mean_5,kcb50_ret_std_5,kcb50_mom_5,kcb50_volume_chg_5,kcb50_ret_mean_20,kcb50_ret_std_20,kcb50_mom_20,kcb50_volume_chg_20,kcb50_volume_chg_5,kcb50_volume_chg_20,style_growth_vs_large,style_small_vs_large,style_tech_vs_large,target_next
2019-10-10,1.117,3.528,1.18,0.0036984352773825613,0.0011392765593847276,-0.00028473804100226374,-0.0034052213393870323,-0.004804974561899322,,0.0003999566258964693,0.0025777467125805906,0.001988071570576677,-0.0007026974049689882,0.002653588568794948,-0.00703630734590488,,,,,,,,,0.008170189735743794,0.0017579798915060784,0.007019793841021899,0.008721369176859062,-0.22858807566835992,-0.00011709903865289584,0.007839249245277373,-0.0029233144621719775,-0.37436973961714937,-0.22858807566835992,-0.37436973961714937,0.012725393592149192,0.0030846958699799476,0.010022285295307028,0.015315155807365421,-0.22026443816565433,-0.0004001603716322577,0.011437041315848754,-0.009210193058683425,-0.39739902352361023,-0.22026443816565433,-0.39739902352361023,,,,,,,,,,,,0.027458981028340324,0.005364845123599337,0.016042027123316586,0.026592108585469898,-0.1252100728487956,2.7030071661932055e-05,0.014520936616033644,-0.0014615942159206252,-0.19047187335066706,-0.1252100728487956,-0.19047187335066706,,,,,,,,,,,,0.01928879129259653,,,0.0008503401360544505
2019-10-11,1.12,3.531,0.27,0.0008503401360544505,0.0036984352773825613,0.0011392765593847276,-0.00028473804100226374,0.0008520306731043537,0.00028145229383613746,0.0003996185184864887,0.0025776727026215127,0.0019863791146423893,-0.0006458086207471569,0.002682966895650752,-0.006471581316826014,,,,,,,,,0.009572502219561185,0.003073179086309974,0.007873914041913382,0.015334899354989329,0.2622647780899474,-0.00014439261012466064,0.007802601855132917,-0.003462138118675684,-0.4857727863228253,0.2622647780899474,-0.4857727863228253,0.0018151697461141758,0.002023653718249907,0.00976576551058739,0.009966777408637828,0.11376568159067002,-0.0007525356667492267,0.011243563203174038,-0.016131449222619332,-0.4791608513247806,0.11376568159067002,-0.4791608513247806,,,,,,,,,,,,-7.798580658324727e-05,0.0024252245356080728,0.015249131446199165,0.011720575649608822,0.1045062434976034,-0.000565100989172973,0.014256155954386054,-0.013149403510849367,-0.3522912405198513,0.1045062434976034,-0.3522912405198513,,,,,,,,,,,,-0.009650488026144433,,,0.001982441234777532
2019-10-14,1.127,3.538,0.63,0.001982441234777532,0.0008503401360544505,0.0036984352773825613,0.0011392765593847276,-0.0034052213393870323,-0.0022509848058525073,0.0014771510333194016,0.0014833008841679445,0.007403189066059079,-0.000222466016684153,0.002735034417457794,-0.002256063169768785,,,,,,,,,0.010611673096047047,0.007174411347402243,0.003624984686274124,0.036363588699000804,0.8563805941495508,9.080111468471874e-05,0.008061242322157196,0.0011979202281364731,0.004194486658186003,0.8563805941495508,0.004194486658186003,0.014955929360382259,0.007601127430218657,0.006510157219670443,0.038501082798680475,0.5761750892998188,-0.00016266742944739954,0.011757275091403703,-0.004560939270249809,-0.08076073584475041,0.5761750892998188,-0.08076073584475041,,,,,,,,,,,,0.007523217585371222,0.006355317058163256,0.012914440232039096,0.03184541181530531,0.3832801084379873,-0.00028337189108318395,0.014362477277933796,-0.007599394884886257,-0.07727237084808491,0.3832801084379873,-0.07727237084808491,,,,,,,,,,,,-0.003088455510675825,,,-0.002826455624646673
2019-10-15,1.117,3.528,-0.89,-0.002826455624646673,0.001982441234777532,0.0008503401360544505,0.0036984352773825613,-0.00028473804100226374,0.0011280315848842815,0.0009688075165905196,0.0023940257701812683,0.004841925377385259,-0.0006179147376372485,0.0028031101888915493,-0.006197183098591519,,,,,,,,,-0.004297740587467458,0.005101083288474295,0.006353281115558494,0.025684788726522356,0.11239665296687584,-0.00043356974529816793,0.007984368437982925,-0.009237468379919123,-0.4191533894948152,0.11239665296687584,-0.4191533894948152,-0.013667554710171115,0.004832805016590158,0.011493541809437841,0.02412905523538167,0.3292727358541907,-0.001901598996067344,0.010992267541908525,-0.03846519209797361,-0.33563900171509475,0.3292727358541907,-0.33563900171509475,,,,,,,,,,,,-0.01101001560099557,0.00550135240068419,0.014084984917491269,0.027409716809561058,0.38598871727159545,-0.0020449892976162065,0.013321529341646168,-0.04173710355809668,-0.24247747870716752,0.38598871727159545,-0.24247747870716752,,,,,,,,,,,,-0.006712275013528113,,,-0.0011337868480725266
2019-10-16,1.113,3.524,-0.36,-0.0011337868480725266,-0.002826455624646673,0.001982441234777532,0.0008503401360544505,0.0011392765593847276,-0.0033802816901408184,0.0005141948350990688,0.0025633921603056297,0.0025604551920341834,-0.0003932652534304193,0.0026425496847238207,-0.003957037874505298,,,,,,,,,-0.003444903143855149,0.004122344264005884,0.0073546197323809915,0.020672661608434728,0.09722813723687085,-0.0004336506416771746,0.007984400545029377,-0.009239076900539711,-0.36412180407143024,0.09722813723687085,-0.36412180407143024,-0.00447342422446162,0.0022711027528025786,0.011936648857548289,0.011119918923529148,0.17615989953351407,-0.0019528551039173613,0.01100224479340831,-0.03945429345453377,-0.4033980104757213,0.17615989953351407,-0.4033980104757213,,,,,,,,,,,,-0.002721432484993125,0.004234552944227921,0.014573691783954552,0.02092553099690564,0.29894800400636967,-0.0019525857627698373,0.013309500707893863,-0.0399580365267691,-0.2753905754480316,0.29894800400636967,-0.2753905754480316,,,,,,,,,,,,0.0007234706588620243,,,0.0017026106696935717
2019-10-17,1.119,3.53,0.54,0.0017026106696935717,-0.0011337868480725266,-0.002826455624646673,0.001982441234777532,0.0036984352773825613,-0.004804974561899322,0.0001150299135612709,0.0020469611194875712,0.0005668934240361523,0.0002574932697288701,0.002199552222970261,0.002556092019312617,,,,,,,,,0.0006449655720945913,0.0026172994312760435,0.007084190770528541,0.013054115995292381,-0.18124793887973567,-3.3026374569511406e-05,0.007817447641704457,-0.0012416986845118494,-0.5070952117246208,-0.18124793887973567,-0.5070952117246208,-0.0016890416722900037,-0.0006117843000852608,0.010425565954770021,-0.0032716651209979686,-0.04475376192023883,-0.0017702114391394852,0.010973305206601346,-0.035926697576711186,-0.3900336403770889,-0.04475376192023883,-0.3900336403770889,,,,,,,,,,,,0.0011410494032131346,-0.0010290333807975172,0.0067312511499350225,-0.00522504904107457,-0.13361444866565952,-0.001264632179186087,0.013082867086374458,-0.026579945290395313,-0.23774322520895685,-0.13361444866565952,-0.23774322520895685,,,,,,,,,,,,0.0004960838311185434,,,-0.0033994334277620553
2019-10-18,1.107,3.518,-1.07,-0.0033994334277620553,0.0017026106696935717,-0.0011337868480725266,-0.002826455624646673,0.0008503401360544505,0.0008520306731043537,-0.0007349247992020303,0.0024979419370871627,-0.003681676578872972,-0.0001676531403577708,0.0024665408364498965,-0.0017026106696935717,,,,,,,,,-0.014225954214031278,-0.002142391855442449,0.008983179800363516,-0.0108264118433532,-0.11873602416513995,-0.001282223884258382,0.007996447941119306,-0.025929040021347438,-0.25326388650522824,-0.11873602416513995,-0.25326388650522824,-0.013527242363092329,-0.0036802667219265617,0.011711220379172957,-0.01853617432034682,-0.009025292387545236,-0.002689228268839744,0.011157539050180257,-0.05356110792143598,-0.14582215792591546,-0.009025292387545236,-0.14582215792591546,,,,,,,,,,,,-0.005807291980750806,-0.002174894615631029,0.00701072824473578,-0.010924863814163244,-0.1102536635437179,-0.0017613318217212792,0.013055956269524896,-0.036210152171498255,0.024536656343920882,-0.1102536635437179,0.024536656343920882,,,,,,,,,,,,0.008418662233280472,,,0.0
2019-10-21,1.107,3.518,0.0,0.0,-0.0033994334277620553,0.0017026106696935717,-0.0011337868480725266,0.001982441234777532,-0.0034052213393870323,-0.0011314130461575367,0.002081398408055396,-0.005652911249293346,0.00017286899358093244,0.0021893966641256105,0.0017084282460135825,,,,,,,,,0.0029617147966858326,-0.0036723835153146924,0.0066043818188330616,-0.0183140917323511,-0.3938987746174004,-0.0009496140052430435,0.008029285646256643,-0.019425325692570383,-0.32719890378183514,-0.3938987746174004,-0.32719890378183514,-0.002170578881496965,-0.007105568370302406,0.00601910763991787,-0.035097532122553954,-0.3258749443527599,-0.0028714800341811007,0.01111563926306387,-0.057005832003260815,-0.3875809444185456,-0.3258749443527599,-0.3875809444185456,,,,,,,,,,,,-0.0024990446613248896,-0.004179347064970251,0.004543230870391931,-0.020763615143684078,-0.30703159757457,-0.001997358141203165,0.01302279203654076,-0.04074966314156214,-0.23860777060513194,-0.30703159757457,-0.23860777060513194,,,,,,,,,,,,-0.005460759458010722,,,0.0019897669130188866
2019-10-22,1.114,3.525,0.63,0.0019897669130188866,0.0,-0.0033994334277620553,0.0017026106696935717,-0.002826455624646673,-0.00028473804100226374,-0.00016816853862442472,0.0022112367817825416,-0.0008503401360544505,0.00040031948898304747,0.002253774521624913,0.003987467957846658,,,,,,,,,0.0038754496449222575,-0.002037745468836749,0.007377159735762904,-0.010255954271197187,-0.19179810931235408,8.428865296296606e-05,0.0071653552464918955,0.0011975678578954874,-0.39382576708890593,-0.19179810931235408,-0.39382576708890593,0.011009808040330915,-0.0021700958202020004,0.008778259771076562,-0.010956332740565067,-0.25799459410938896,-0.0012744859771631589,0.01067007833797391,-0.026242838661984735,-0.4289957103610941,-0.25799459410938896,-0.4289957103610941,,,,,,,,,,,,0.013596755264486005,0.0007420071081260637,0.007596001149613521,0.0036004792611188385,-0.3013808894933939,-0.00025648921201119613,0.012639326873191617,-0.006626976322862577,-0.24902106455340112,-0.3013808894933939,-0.24902106455340112,,,,,,,,,,,,0.009721305619563747,,,-0.0036879432624112862
2019-10-23,1.101,3.512,-1.17,-0.0036879432624112862,0.0019897669130188866,0.0,-0.0033994334277620553,-0.0011337868480725266,0.0011392765593847276,-0.0006789998214921766,0.002725340566301666,-0.0034052213393870323,-8.240249319655391e-05,0.0025723557296912394,-0.0008534850640113945,,,,,,,-0.011817670230725885,,-0.006365699148844439,-0.002621904669834607,0.00762782445296859,-0.013156787816523852,-0.15656766827940016,-0.0004763367529761253,0.007211608793131765,-0.00997422047630736,-0.14450502315176839,-0.15656766827940016,-0.14450502315176839,-0.007663493522190534,-0.0028081096797477833,0.009097639344680105,-0.014125628180598482,-0.11742176770840018,-0.0016633994504597015,0.010758167418690285,-0.033816115027309745,-0.2291246594309706,-0.11742176770840018,-0.2291246594309706,,,,,,,,,,,,-0.009946786492047943,-0.0007030636932849,0.008980683166750212,-0.0036706774452567315,-0.2935672501203004,-0.0007931613097528822,0.012819295620877092,-0.0172809070392006,-0.22972568920855552,-0.2935672501203004,-0.22972568920855552,,,,,,,,,,,,-0.003581087343203504,,,-0.001138952164009166
2019-10-24,1.097,3.508,-0.36,-0.001138952164009166,-0.0036879432624112862,0.0019897669130188866,0.0,0.0017026106696935717,0.0036984352773825613,-0.0012473123882327242,0.002378787325897517,-0.006232294617563694,-0.0005661412373357266,0.002211953817940683,-0.005668934240362855,-0.0006344193211523574,0.0023786516061003052,-0.012665353222628739,,,,-0.012943162633652139,,-0.00010591359517242438,-0.0027720805032880103,0.0075544660556956696,-0.01389731021445928,0.09976035302556685,-0.0006644931414670485,0.007146886108215701,-0.013686238335737122,-0.17037615661605332,0.09976035302556685,-0.17037615661605332,-0.0017998103555530998,-0.0028302634164004024,0.00909436730846494,-0.014235016948815682,-0.0800695890797628,-0.002245800064249065,0.010411893478338877,-0.04496048477657477,-0.26394019733184804,-0.0800695890797628,-0.26394019733184804,,,,,,,,,,,,0.0021693156960291837,-0.0004974104347216901,0.009045012776330043,-0.0026473532497920393,-0.2123225499925513,-0.0014674574926643535,0.012250639817562886,-0.030329502814258946,-0.3029840365656564,-0.2123225499925513,-0.3029840365656564,,,,,,,,,,,,0.002275229291201608,,,0.0017103762827821445
2019-10-25,1.103,3.514,0.55,0.0017103762827821445,-0.001138952164009166,-0.0036879432624112862,0.0019897669130188866,-0.0033994334277620553,0.0008503401360544505,-0.00022535044612388423,0.002319955970362001,-0.0011370096645821892,-0.0004801376226629572,0.002288541591766244,-0.004814500141603006,-0.0005629731217050571,0.0024285455927110316,-0.011254924029262758,,,,-0.010140845070422566,,0.0067481857146178825,0.0014227474824418218,0.0049935249642778816,0.007083822214411617,-0.05912843358496289,-0.0004706734163801296,0.0072987843937564875,-0.009873845489309252,-0.25133725024661224,-0.05912843358496289,-0.25133725024661224,0.007325165128825528,0.0013402180819831687,0.007625169796052486,0.00660242935541655,-0.10824228053519225,-0.0020029125151139137,0.010582886109148449,-0.04033255964092475,-0.22325568081823077,-0.10824228053519225,-0.22325568081823077,,,,,,,,,,,,0.012981673287501438,0.003260382618928759,0.010125893013500298,0.01620133080193842,-0.19079231482660086,-0.0008022504699403132,0.012670109276827556,-0.01742470895281667,-0.2386466442446148,-0.19079231482660086,-0.2386466442446148,,,,,,,,,,,,0.006233487572883556,,,0.003130335799658601
2019-10-28,1.114,3.525,1.0,0.003130335799658601,0.0017103762827821445,-0.001138952164009166,-0.0036879432624112862,0.0,0.001982441234777532,0.00040071671380783604,0.0027739335667294664,0.0019897669130188866,-0.00036534816617485034,0.002448951273644493,-0.0036743923120406974,-0.00029390709142950165,0.0025277622409792515,-0.005922165820642977,,,,-0.007042253521126751,,0.007647319973619338,0.002359868517828523,0.0057386206836716625,0.011788684923882409,0.3130519119381623,0.00048326271684024367,0.007032769786140876,0.009234937002976507,0.03583509478219793,0.3130519119381623,0.03583509478219793,0.017999547508594338,0.00537424336000143,0.010203107609714364,0.026949893355739496,0.4722240883996618,-0.0007859005848391387,0.011423917230257591,-0.016824970801395223,0.08715311847913454,0.4722240883996618,0.08715311847913454,,,,,,,,,,,,0.017357670681772186,0.007231725687548174,0.011144948817405093,0.03643030446759221,0.6362910816077341,0.0006735331257300692,0.012992655068999482,0.01193359931604454,0.29066216600140327,0.6362910816077341,0.29066216600140327,,,,,,,,,,,,0.009710350708152848,,,-0.0014184397163120588
2019-10-29,1.109,3.52,-0.45,-0.0014184397163120588,0.003130335799658601,0.0017103762827821445,-0.001138952164009166,0.0019897669130188866,-0.002826455624646673,-0.00028092461205835305,0.0027036967667669687,-0.0014184397163120588,-0.0002245465753413889,0.002329281292997603,-0.0022675736961451642,-0.00042123065648931867,0.002516477228737426,-0.008450704225352101,,,,-0.005087620124364034,,-0.004166465049826984,0.0007514855788786745,0.006306517158785752,0.0036833783381418073,0.19354014127339791,0.00014102902241873162,0.0070866697257188785,0.0023455043218800764,-0.06295227531445668,0.19354014127339791,-0.06295227531445668,-0.01509695209136841,0.0001528913336615645,0.012917152246227062,0.000431521011676983,0.6587523792637153,-0.0016302776857993085,0.011839986332850987,-0.0333987036600949,0.1499905213270143,0.6587523792637153,0.1499905213270143,,,,,,,,,,,,-0.010466903697445518,0.0024189938951618695,0.012784321263124966,0.011824557403996794,0.5989918343706149,-0.00015497972324404196,0.013155487836202545,-0.004732680278531798,0.16325809238133182,0.5989918343706149,0.16325809238133182,,,,,,,,,,,,-0.006300438647618534,,,-0.0019886363636364424
