date,open,high,low,close,volume,source
2024-05-31,5334.1,5381.72,5334.1,5355.21,136735136,sohu
2024-06-03,5350.64,5351.25,5246.17,5284.62,163388144,sohu
2024-06-04,5267.36,5319.71,5229.68,5313.71,145127776,sohu
2024-06-05,5294.3,5330.8,5244.08,5244.08,132143504,sohu
2024-06-06,5249.95,5275.89,5113.21,5130.87,169793264,sohu
2024-06-07,5159.17,5190.0,5096.08,5153.59,130320200,sohu
2024-06-11,5132.22,5208.18,5086.86,5198.92,128533904,sohu
2024-06-12,5188.36,5231.47,5186.61,5216.46,121650752,sohu
2024-06-13,5214.41,5219.71,5170.17,5180.24,131172504,sohu
2024-06-14,5164.87,5190.71,5138.36,5180.65,139132976,sohu
2024-06-17,5158.98,5211.39,5151.28,5183.97,124616376,sohu
2024-06-18,5183.27,5237.82,5177.28,5227.25,135460656,sohu
2024-06-19,5230.49,5241.97,5159.99,5159.99,125806232,sohu
2024-06-20,5150.8,5174.87,5052.88,5056.14,141500848,sohu
2024-06-21,5040.63,5090.57,5014.48,5055.33,111201688,sohu
2024-06-24,5025.52,5029.73,4884.5,4887.78,128915160,sohu
2024-06-25,4885.89,4907.96,4814.68,4847.61,112593296,sohu
2024-06-26,4842.0,4988.31,4812.1,4986.38,138027536,sohu
2024-06-27,4964.66,4969.09,4862.63,4864.09,121642912,sohu
2024-06-28,4855.35,4968.27,4851.84,4895.99,134567792,sohu
2024-07-01,4894.56,4954.18,4839.75,4940.25,129219328,sohu
2024-07-02,4940.7,4951.2,4886.7,4905.65,118827992,sohu
2024-07-03,4900.67,4906.51,4857.78,4867.13,102300304,sohu
2024-07-04,4868.55,4883.74,4745.91,4761.87,121202256,sohu
2024-07-05,4753.73,4828.84,4711.87,4810.79,110602464,sohu
2024-07-08,4801.49,4801.49,4679.28,4693.96,123548776,sohu
2024-07-09,4689.27,4810.32,4645.2,4797.06,148511184,sohu
2024-07-10,4783.17,4829.21,4768.12,4777.68,138401552,sohu
2024-07-11,4846.11,4896.15,4821.41,4893.59,153190464,sohu
2024-07-12,4884.41,4897.17,4858.3,4878.02,130854176,sohu
2024-07-15,4869.0,4869.0,4815.41,4827.6,126413016,sohu
2024-07-16,4815.74,4845.35,4786.21,4836.72,120891504,sohu
2024-07-17,4834.44,4842.72,4786.35,4795.62,120425112,sohu
2024-07-18,4763.3,4822.62,4714.6,4812.43,121727784,sohu
2024-07-19,4788.77,4854.71,4778.71,4821.42,112647960,sohu
2024-07-22,4822.64,4848.31,4798.12,4826.87,110732128,sohu
2024-07-23,4825.75,4825.75,4694.95,4694.95,120495200,sohu
2024-07-24,4682.06,4713.07,4625.42,4631.01,121091984,sohu
2024-07-25,4602.63,4678.66,4587.71,4632.57,108530464,sohu
2024-07-26,4638.31,4710.57,4638.31,4702.08,110691032,sohu
2024-07-29,4707.28,4707.28,4670.8,4685.65,109319608,sohu
2024-07-30,4674.92,4716.21,4637.41,4702.49,112315600,sohu
2024-07-31,4698.73,4889.77,4690.0,4889.08,173761952,sohu
2024-08-01,4894.81,4933.06,4850.63,4878.29,146421424,sohu
2024-08-02,4844.78,4902.94,4802.02,4809.89,137989760,sohu
2024-08-05,4776.18,4854.59,4678.74,4678.78,152847488,sohu
2024-08-06,4731.2,4766.27,4695.64,4749.95,127097640,sohu
2024-08-07,4741.65,4772.21,4715.53,4743.41,112619288,sohu
2024-08-08,4728.33,4776.49,4677.43,4739.49,126746576,sohu
2024-08-09,4760.13,4789.17,4702.75,4702.75,115665336,sohu
2024-08-12,4696.36,4707.22,4657.33,4674.1,107665248,sohu
2024-08-13,4671.2,4698.34,4642.67,4697.59,100207248,sohu
2024-08-14,4698.0,4698.15,4649.28,4649.28,99911376,sohu
2024-08-15,4639.08,4743.73,4620.56,4691.85,129900648,sohu
2024-08-16,4696.72,4703.03,4654.46,4655.65,122612544,sohu
2024-08-19,4651.3,4714.06,4644.6,4663.61,119942248,sohu
2024-08-20,4663.78,4665.63,4563.85,4579.3,129979656,sohu
2024-08-21,4564.38,4590.2,4543.88,4548.26,108164312,sohu
2024-08-22,4549.3,4562.98,4484.56,4491.84,113469328,sohu
2024-08-23,4482.65,4510.6,4462.76,4495.34,110254712,sohu
2024-08-26,4492.71,4531.17,4476.24,4512.89,112271840,sohu
2024-08-27,4500.73,4501.08,4449.21,4459.68,113939520,sohu
2024-08-28,4449.71,4506.31,4437.52,4470.55,107903184,sohu
2024-08-29,4453.43,4558.95,4443.9,4542.46,129788752,sohu
2024-08-30,4539.93,4691.01,4534.04,4629.32,177838608,sohu
2024-09-02,4627.18,4635.77,4529.83,4532.51,155927280,sohu
2024-09-03,4529.94,4598.63,4529.94,4572.4,128952464,sohu
2024-09-04,4542.9,4594.44,4529.34,4550.77,122871656,sohu
2024-09-05,4554.52,4614.75,4554.52,4586.78,121209192,sohu
2024-09-06,4588.93,4595.7,4506.39,4508.23,127217736,sohu
2024-09-09,4490.99,4523.37,4459.13,4475.53,113284928,sohu
2024-09-10,4481.49,4507.15,4400.78,4487.58,132351584,sohu
2024-09-11,4469.02,4500.68,4453.2,4486.01,113953976,sohu
2024-09-12,4490.52,4542.28,4468.74,4468.74,118731184,sohu
2024-09-13,4471.98,4478.22,4413.19,4413.19,116827288,sohu
2024-09-18,4413.9,4425.79,4342.21,4399.13,113552080,sohu
2024-09-19,4418.78,4527.61,4385.49,4482.27,145747152,sohu
2024-09-20,4484.18,4487.08,4428.17,4463.36,127480176,sohu
2024-09-23,4462.72,4513.97,4445.99,4469.13,124945072,sohu
2024-09-24,4489.49,4642.56,4466.34,4642.56,215782528,sohu
2024-09-25,4688.39,4799.86,4681.85,4686.26,264240720,sohu
2024-09-26,4675.94,4874.13,4672.87,4874.13,253977824,sohu
2024-09-27,4950.94,5164.54,4944.84,5136.44,290681696,sohu
2024-09-30,5375.57,5732.57,5307.55,5708.83,471432832,sohu
2024-10-08,6437.11,6437.11,5861.32,6201.99,550590784,sohu
2024-10-09,6052.67,6105.03,5706.05,5727.38,458094208,sohu
2024-10-10,5777.9,5881.33,5593.98,5654.53,349628000,sohu
2024-10-11,5610.95,5616.81,5349.32,5416.76,279992640,sohu
2024-10-14,5451.62,5620.42,5346.42,5615.76,281144416,sohu
2024-10-15,5585.69,5704.56,5505.81,5507.18,297517088,sohu
2024-10-16,5425.43,5598.83,5424.39,5524.25,248520320,sohu
2024-10-17,5563.46,5624.79,5504.49,5505.61,276397472,sohu
2024-10-18,5495.2,5880.9,5484.24,5749.43,359719040,sohu
2024-10-21,5797.0,5954.44,5767.79,5860.57,355061120,sohu
2024-10-22,5866.79,5940.37,5814.3,5888.81,347298624,sohu
2024-10-23,5871.32,5991.59,5856.37,5903.58,333753760,sohu
2024-10-24,5871.29,5887.45,5817.93,5861.63,264149488,sohu
2024-10-25,5876.44,6014.11,5876.21,5974.91,306820672,sohu
2024-10-28,5988.72,6082.09,5965.0,6082.09,326722944,sohu
2024-10-29,6106.19,6113.64,5982.53,5983.84,369325312,sohu
2024-10-30,5960.79,6043.59,5945.68,6019.35,324380192,sohu
2024-10-31,6041.01,6161.56,6004.71,6116.66,386119488,sohu
2024-11-01,6100.79,6125.41,5912.53,5930.23,409338272,sohu
2024-11-04,5912.31,6053.11,5912.31,6053.11,295637152,sohu
2024-11-05,6057.21,6279.92,6051.46,6266.54,390142528,sohu
2024-11-06,6287.29,6368.87,6247.15,6293.19,424250080,sohu
2024-11-07,6238.62,6403.92,6229.49,6403.92,408571648,sohu
2024-11-08,6470.07,6526.65,6400.09,6423.12,451796288,sohu
2024-11-11,6416.17,6580.57,6412.58,6579.01,402436256,sohu
2024-11-12,6593.82,6616.16,6429.35,6491.97,400715232,sohu
2024-11-13,6453.86,6512.6,6357.56,6474.39,317485952,sohu
2024-11-14,6462.01,6472.95,6263.31,6272.19,294794720,sohu
2024-11-15,6246.34,6331.87,6124.66,6125.51,295191648,sohu
2024-11-18,6154.51,6180.88,5937.09,5974.56,322672608,sohu
2024-11-19,5977.84,6130.5,5945.46,6130.28,273167520,sohu
2024-11-20,6116.96,6262.08,6105.22,6250.8,299975808,sohu
2024-11-21,6241.01,6292.86,6199.71,6262.16,299655104,sohu
2024-11-22,6240.09,6280.6,6030.38,6030.49,342129120,sohu
2024-11-25,6047.94,6076.19,5937.91,6052.13,277646752,sohu
2024-11-26,6036.64,6093.37,5979.39,5981.57,244404128,sohu
2024-11-27,5942.53,6119.01,5857.0,6118.66,290946272,sohu
2024-11-28,6121.68,6170.13,6077.6,6086.08,301235584,sohu
2024-11-29,6066.71,6246.2,6039.83,6189.13,324762688,sohu
2024-12-02,6188.8,6325.86,6188.8,6313.61,354028064,sohu
2024-12-03,6318.97,6342.36,6239.44,6303.28,326652352,sohu
2024-12-04,6301.05,6303.5,6175.84,6204.94,299202080,sohu
2024-12-05,6186.12,6302.36,6186.12,6285.6,288535616,sohu
2024-12-06,6291.3,6384.66,6229.21,6349.62,349030976,sohu
2024-12-09,6346.59,6371.1,6257.54,6303.27,293773280,sohu
2024-12-10,6493.54,6497.89,6352.76,6362.02,374209216,sohu
2024-12-11,6343.78,6454.97,6343.78,6447.37,331351968,sohu
2024-12-12,6454.94,6493.71,6390.59,6490.15,342326048,sohu
2024-12-13,6447.2,6460.94,6351.3,6354.99,361985504,sohu
2024-12-16,6355.63,6367.81,6248.16,6277.52,310215168,sohu
2024-12-17,6262.49,6269.14,6133.13,6143.94,274793952,sohu
2024-12-18,6156.69,6242.52,6121.05,6195.87,248024128,sohu
2024-12-19,6127.22,6223.8,6108.39,6207.19,251487936,sohu
2024-12-20,6195.64,6320.96,6191.08,6271.75,243659072,sohu
2024-12-23,6271.76,6276.97,6086.91,6096.38,258474960,sohu
2024-12-24,6110.77,6165.2,6066.23,6164.36,216010912,sohu
2024-12-25,6158.65,6159.6,6037.74,6094.69,219027024,sohu
2024-12-26,6083.89,6185.81,6083.89,6160.45,206916736,sohu
2024-12-27,6164.67,6250.2,6135.48,6171.57,237841552,sohu
2024-12-30,6164.91,6192.58,6097.1,6145.93,207712448,sohu
