date,open,high,low,close,volume,source
2013-04-12,3418.3,3434.67,3391.01,3394.52,29294988,sohu
2013-04-15,3382.0,3382.0,3336.42,3346.85,29308106,sohu
2013-04-16,3313.51,3383.31,3302.24,3383.08,29893888,sohu
2013-04-17,3381.61,3412.52,3373.02,3412.42,28793460,sohu
2013-04-18,3396.01,3434.04,3383.97,3423.01,32346726,sohu
2013-04-19,3423.44,3498.57,3422.97,3495.24,43337892,sohu
2013-04-22,3478.04,3511.72,3475.86,3511.62,43809696,sohu
2013-04-23,3509.2,3509.74,3412.21,3416.45,43616452,sohu
2013-04-24,3417.4,3489.52,3411.81,3484.57,42449212,sohu
2013-04-25,3473.01,3494.53,3431.15,3431.4,48836444,sohu
2013-04-26,3427.15,3438.32,3360.75,3367.77,37402912,sohu
2013-05-02,3354.47,3386.28,3345.44,3383.4,29438536,sohu
2013-05-03,3391.22,3459.98,3391.22,3448.64,37244340,sohu
2013-05-06,3456.28,3516.87,3456.28,3514.46,44249312,sohu
2013-05-07,3511.21,3531.55,3495.8,3521.48,41201396,sohu
2013-05-08,3524.79,3554.15,3517.94,3553.85,42307296,sohu
2013-05-09,3551.9,3557.02,3517.59,3555.77,49301724,sohu
2013-05-10,3550.03,3577.33,3536.17,3577.33,44666704,sohu
2013-05-13,3577.29,3591.09,3565.49,3590.76,39465780,sohu
2013-05-14,3586.32,3586.32,3524.58,3549.3,38083660,sohu
2013-05-15,3549.75,3597.24,3548.55,3597.11,36487420,sohu
2013-05-16,3594.3,3647.49,3578.09,3635.75,52393568,sohu
2013-05-17,3632.61,3695.24,3631.26,3691.4,59398504,sohu
2013-05-20,3700.09,3740.58,3686.76,3737.75,66798828,sohu
2013-05-21,3733.67,3787.1,3727.67,3787.06,67690120,sohu
2013-05-22,3782.97,3795.17,3740.22,3755.87,65313268,sohu
2013-05-23,3740.44,3783.97,3716.29,3724.23,57813096,sohu
2013-05-24,3723.62,3782.17,3723.62,3782.07,50238940,sohu
2013-05-29,3830.22,3858.92,3828.29,3856.32,58319092,sohu
2013-05-30,3843.16,3872.26,3835.22,3865.13,54454808,sohu
2013-05-31,3867.59,3884.68,3840.7,3841.22,55067936,sohu
2013-06-03,3836.77,3855.79,3803.36,3814.51,48387752,sohu
2013-06-04,3809.55,3811.65,3707.56,3739.72,49249704,sohu
2013-06-05,3733.95,3759.52,3718.12,3755.15,36616176,sohu
2013-06-06,3742.5,3742.5,3686.25,3688.74,38813764,sohu
2013-06-07,3690.96,3701.22,3593.97,3616.21,40708652,sohu
2013-06-13,3573.9,3573.9,3446.25,3515.05,37241680,sohu
2013-06-14,3519.37,3591.25,3519.33,3584.98,34643840,sohu
2013-06-17,3593.51,3620.95,3565.28,3593.37,35645968,sohu
2013-06-18,3594.9,3613.03,3557.46,3605.76,31332908,sohu
2013-06-19,3588.77,3588.77,3525.45,3583.3,32895416,sohu
2013-06-20,3562.13,3566.36,3463.13,3465.0,33024026,sohu
2013-06-21,3401.47,3464.59,3347.76,3446.48,32289840,sohu
2013-06-24,3439.87,3439.87,3200.67,3232.96,40536540,sohu
2013-06-25,3202.66,3243.4,2981.69,3219.13,51554392,sohu
2013-06-26,3222.68,3285.82,3200.16,3285.82,39900592,sohu
2013-06-27,3293.08,3339.86,3231.15,3233.22,44968688,sohu
2013-06-28,3212.25,3292.91,3176.24,3235.98,38640596,sohu
2013-07-01,3226.62,3304.59,3210.66,3304.59,35326628,sohu
2013-07-02,3304.99,3359.12,3295.33,3359.05,40385076,sohu
2013-07-03,3346.11,3372.63,3288.02,3364.18,44310656,sohu
2013-07-04,3342.01,3427.38,3325.27,3390.49,46938956,sohu
2013-07-05,3392.58,3427.98,3371.31,3371.53,43952836,sohu
2013-07-08,3322.14,3322.14,3240.1,3240.48,39952472,sohu
2013-07-09,3231.7,3263.39,3210.73,3259.91,30094636,sohu
2013-07-10,3259.84,3361.4,3257.9,3361.4,41864124,sohu
2013-07-11,3364.84,3484.79,3364.23,3455.88,63323520,sohu
2013-07-12,3453.44,3490.5,3424.28,3425.14,51808216,sohu
2013-07-15,3432.26,3493.72,3431.5,3493.44,46585888,sohu
2013-07-16,3496.73,3536.31,3474.36,3536.31,49314724,sohu
2013-07-17,3529.71,3552.37,3474.36,3485.07,50046776,sohu
2013-07-18,3476.18,3505.19,3445.33,3481.2,45983436,sohu
2013-07-19,3479.53,3510.11,3394.31,3394.31,50986592,sohu
2013-07-22,3374.57,3461.7,3359.39,3461.28,41992972,sohu
2013-07-23,3470.6,3545.05,3470.6,3544.97,53543832,sohu
2013-07-24,3536.16,3575.0,3500.08,3566.28,56549744,sohu
2013-07-25,3561.51,3572.55,3496.31,3498.24,50866792,sohu
2013-07-26,3486.96,3520.49,3449.61,3494.16,39358432,sohu
2013-07-29,3477.26,3484.64,3423.77,3426.59,39191052,sohu
2013-07-30,3426.96,3449.54,3349.55,3411.22,36592728,sohu
2013-07-31,3428.13,3462.09,3418.72,3430.74,35825660,sohu
2013-08-01,3435.08,3521.16,3429.72,3521.15,44225968,sohu
2013-08-02,3535.89,3563.19,3528.64,3533.61,47264020,sohu
2013-08-05,3531.65,3592.87,3528.85,3592.54,41721852,sohu
2013-08-06,3589.52,3638.71,3581.53,3631.12,49796072,sohu
2013-08-07,3628.0,3644.21,3589.34,3596.32,52616516,sohu
2013-08-08,3589.16,3627.25,3577.58,3605.85,42449968,sohu
2013-08-09,3611.78,3637.91,3570.78,3618.74,44357692,sohu
2013-08-12,3629.51,3676.2,3628.95,3676.2,56492688,sohu
2013-08-13,3677.11,3695.56,3669.49,3695.55,52649484,sohu
2013-08-14,3694.68,3706.77,3662.04,3681.08,52983292,sohu
2013-08-15,3674.65,3686.26,3629.34,3631.32,43739736,sohu
2013-08-16,3611.28,3688.69,3550.82,3554.35,53635600,sohu
2013-08-19,3528.91,3609.17,3522.15,3609.03,38469592,sohu
2013-08-20,3606.61,3634.05,3580.19,3599.64,43159820,sohu
2013-08-21,3596.93,3627.91,3577.82,3627.5,42619884,sohu
2013-08-22,3621.89,3650.11,3615.71,3636.47,46132536,sohu
2013-08-23,3644.68,3654.73,3560.13,3627.97,54837232,sohu
2013-08-26,3629.36,3703.79,3627.31,3703.59,53522592,sohu
2013-08-27,3702.58,3732.22,3691.16,3732.1,57467908,sohu
2013-08-28,3707.53,3740.13,3680.5,3703.92,70205928,sohu
2013-08-29,3703.05,3715.85,3679.08,3701.08,62936684,sohu
2013-08-30,3702.85,3727.3,3645.36,3664.15,77069192,sohu
2013-09-02,3674.68,3695.09,3633.46,3689.96,62860944,sohu
2013-09-03,3685.34,3745.24,3680.15,3744.87,59626644,sohu
2013-09-04,3747.23,3766.41,3734.78,3755.24,62363848,sohu
2013-09-05,3749.94,3776.0,3741.46,3762.57,60681104,sohu
2013-09-06,3758.91,3799.07,3754.64,3792.83,60603116,sohu
2013-09-09,3799.45,3835.48,3793.11,3831.93,72932216,sohu
2013-09-10,3836.47,3871.19,3832.32,3870.92,81063448,sohu
2013-09-11,3876.59,3876.77,3814.28,3834.26,88026264,sohu
2013-09-12,3824.75,3857.52,3815.74,3845.07,67273440,sohu
2013-09-13,3846.45,3858.43,3825.18,3849.82,64865340,sohu
2013-09-16,3852.36,3870.73,3836.41,3854.21,55682308,sohu
2013-09-17,3851.66,3851.66,3785.23,3786.29,57558552,sohu
2013-09-18,3780.7,3823.01,3776.7,3822.12,44464408,sohu
2013-09-23,3830.95,3899.86,3830.95,3899.62,56527140,sohu
2013-09-24,3897.41,3915.98,3864.44,3903.52,65079752,sohu
2013-09-25,3899.61,3930.6,3881.6,3889.22,70191624,sohu
2013-09-26,3879.48,3883.39,3806.64,3808.22,59027572,sohu
2013-09-27,3805.5,3841.54,3802.9,3822.76,43549264,sohu
2013-09-30,3834.17,3873.49,3834.01,3872.89,39454580,sohu
2013-10-08,3875.52,3938.07,3866.68,3938.07,55134376,sohu
2013-10-09,3928.4,3981.45,3915.73,3981.06,60214012,sohu
2013-10-10,3990.78,4000.49,3947.84,3959.63,69807456,sohu
2013-10-11,3975.11,4027.32,3975.11,4026.92,72015584,sohu
2013-10-14,4034.19,4069.78,4024.59,4068.32,74692288,sohu
2013-10-15,4074.83,4080.11,4043.79,4074.08,75671784,sohu
2013-10-16,4063.82,4063.82,3941.59,3963.21,77837952,sohu
2013-10-17,3980.47,4010.62,3944.97,3956.97,66319176,sohu
2013-10-18,3954.58,3978.34,3937.24,3970.64,50779600,sohu
2013-10-21,3977.26,4069.22,3968.39,4069.03,66057292,sohu
2013-10-22,4070.67,4089.1,4014.26,4026.52,73645944,sohu
2013-10-23,4026.56,4039.43,3906.51,3924.22,67708424,sohu
2013-10-24,3914.24,3933.73,3889.34,3898.16,44942280,sohu
2013-10-25,3902.23,3916.92,3796.07,3821.78,49905240,sohu
2013-10-28,3820.67,3828.72,3785.91,3808.7,39569844,sohu
2013-10-29,3801.93,3827.12,3600.43,3703.86,55739760,sohu
2013-10-30,3694.31,3764.6,3688.39,3764.45,41549280,sohu
2013-10-31,3757.81,3757.81,3710.69,3713.83,41787544,sohu
2013-11-01,3698.47,3720.44,3661.74,3702.45,33387356,sohu
2013-11-04,3705.45,3744.59,3705.43,3728.19,32852152,sohu
2013-11-05,3719.94,3777.63,3688.21,3777.4,39498164,sohu
2013-11-06,3768.73,3799.82,3737.11,3737.11,45097252,sohu
2013-11-07,3722.24,3734.86,3677.53,3685.04,34814964,sohu
2013-11-08,3670.35,3678.23,3618.93,3629.94,34946728,sohu
2013-11-11,3626.19,3659.66,3600.08,3645.84,27357498,sohu
2013-11-12,3645.37,3681.07,3634.87,3680.54,30054982,sohu
2013-11-13,3677.35,3677.35,3611.76,3611.76,32957286,sohu
2013-11-14,3602.85,3660.04,3575.84,3659.83,33107758,sohu
2013-11-15,3661.28,3766.36,3661.28,3736.45,48826912,sohu
2013-11-18,3759.12,3828.02,3755.5,3827.88,56264008,sohu
2013-11-19,3830.45,3851.57,3814.52,3840.36,50882612,sohu
2013-11-20,3842.25,3878.7,3827.38,3878.58,48582896,sohu
2013-11-21,3865.57,3878.24,3838.54,3865.41,53986872,sohu
2013-11-22,3868.5,3880.72,3835.92,3842.76,49023980,sohu
2013-11-25,3834.81,3874.1,3824.65,3839.6,46434888,sohu
2013-11-26,3837.87,3855.97,3822.13,3845.68,42954416,sohu
2013-11-27,3843.65,3890.05,3837.14,3889.75,47221060,sohu
2013-11-28,3897.25,3945.53,3895.11,3922.67,55447960,sohu
2013-11-29,3924.42,3947.91,3919.73,3946.38,48473248,sohu
2013-12-02,3870.03,3905.68,3737.32,3770.86,66783088,sohu
2013-12-03,3755.19,3861.16,3750.96,3859.96,46942060,sohu
2013-12-04,3856.35,3959.11,3852.48,3933.0,64141884,sohu
2013-12-05,3931.14,3944.7,3911.27,3928.72,49524276,sohu
2013-12-06,3924.64,3941.54,3906.8,3918.78,42822788,sohu
2013-12-09,3928.16,3948.06,3924.81,3947.7,40104736,sohu
2013-12-10,3948.57,3965.16,3930.0,3950.49,45884252,sohu
2013-12-11,3941.9,3941.9,3878.33,3906.78,46188048,sohu
2013-12-12,3903.45,3943.03,3900.95,3916.96,39090676,sohu
2013-12-13,3901.99,3932.89,3886.97,3925.43,35894548,sohu
2013-12-16,3929.38,3932.6,3854.47,3857.72,41047676,sohu
2013-12-17,3854.78,3867.78,3824.97,3834.03,31875310,sohu
2013-12-18,3836.02,3855.36,3819.07,3834.04,26983216,sohu
2013-12-19,3840.28,3859.22,3793.4,3795.02,28183488,sohu
2013-12-20,3792.68,3807.55,3736.4,3747.0,29200456,sohu
2013-12-23,3745.94,3757.39,3687.4,3742.74,26690130,sohu
2013-12-24,3746.65,3799.77,3738.76,3768.7,28610148,sohu
2013-12-25,3766.2,3808.46,3756.71,3808.45,26951988,sohu
2013-12-26,3809.5,3809.5,3741.61,3743.13,33116048,sohu
2013-12-27,3737.65,3809.47,3734.65,3800.77,32215142,sohu
2013-12-30,3815.68,3828.97,3803.79,3813.0,31654040,sohu
2013-12-31,3805.7,3829.8,3789.82,3829.1,29276062,sohu
2014-01-02,3823.32,3848.25,3813.81,3847.88,30800262,sohu
2014-01-03,3841.22,3843.36,3802.99,3816.32,34817560,sohu
2014-01-06,3806.58,3806.58,3709.91,3710.9,34511868,sohu
2014-01-07,3699.9,3740.72,3688.42,3733.66,27208622,sohu
2014-01-08,3735.5,3768.5,3726.11,3738.21,31943442,sohu
2014-01-09,3732.86,3768.62,3693.64,3696.02,33354136,sohu
2014-01-10,3685.02,3689.19,3619.68,3628.63,31393304,sohu
2014-01-13,3628.53,3657.69,3588.74,3612.02,27842414,sohu
2014-01-14,3610.64,3683.53,3601.99,3683.53,28565104,sohu
2014-01-15,3681.04,3708.54,3675.64,3708.14,29479194,sohu
2014-01-16,3709.38,3738.08,3703.19,3714.31,29583312,sohu
2014-01-17,3704.36,3704.96,3669.59,3671.92,25325294,sohu
2014-01-20,3666.3,3680.01,3627.65,3644.12,23805748,sohu
2014-01-21,3645.34,3700.59,3645.34,3700.11,28497804,sohu
2014-01-22,3707.08,3799.06,3707.03,3799.04,41849048,sohu
2014-01-23,3801.75,3841.03,3795.48,3825.49,40705804,sohu
2014-01-24,3817.08,3890.53,3811.14,3882.67,45790744,sohu
2014-01-27,3867.57,3916.67,3854.87,3881.95,42636804,sohu
2014-01-28,3882.01,3906.57,3847.03,3873.81,31946532,sohu
2014-01-29,3878.31,3913.12,3878.31,3908.45,33008382,sohu
2014-01-30,3900.01,3908.6,3877.57,3885.42,28549940,sohu
2014-02-07,3864.89,3957.93,3854.98,3957.67,34036568,sohu
2014-02-10,3972.86,4074.63,3972.86,4074.63,57754948,sohu
2014-02-11,4081.54,4099.77,4031.95,4080.38,61876824,sohu
2014-02-12,4083.82,4125.71,4064.35,4125.41,59039268,sohu
2014-02-13,4123.21,4137.59,4064.42,4064.42,61051500,sohu
2014-02-14,4063.79,4134.23,4060.09,4134.16,50631156,sohu
2014-02-17,4152.04,4213.14,4152.04,4212.75,62469416,sohu
2014-02-18,4216.61,4219.03,4188.07,4207.7,63913296,sohu
2014-02-19,4206.02,4232.88,4180.91,4207.99,61217760,sohu
2014-02-20,4211.7,4221.63,4139.2,4149.07,62564480,sohu
2014-02-21,4142.3,4156.79,4085.82,4121.92,48017884,sohu
2014-02-24,4102.56,4105.79,4043.51,4105.79,51238732,sohu
2014-02-25,4109.49,4141.26,3937.17,3961.44,65665268,sohu
2014-02-26,3941.12,3988.06,3883.96,3987.48,48856736,sohu
2014-02-27,3992.72,4053.85,3932.31,3934.73,54510924,sohu
2014-02-28,3926.77,3976.13,3874.72,3975.93,46601200,sohu
2014-03-03,3975.54,4059.19,3969.3,4058.8,51290256,sohu
2014-03-04,4045.2,4067.43,4016.03,4059.57,53655608,sohu
2014-03-05,4064.96,4075.75,4031.92,4037.78,53143628,sohu
2014-03-06,4030.65,4042.21,3980.28,4032.76,48189900,sohu
2014-03-07,4032.14,4051.03,3992.94,4012.45,45686320,sohu
2014-03-10,3981.51,3981.51,3856.1,3860.24,49665556,sohu
2014-03-11,3848.17,3889.24,3826.93,3864.26,39939680,sohu
2014-03-12,3857.58,3894.06,3803.73,3865.66,41221160,sohu
2014-03-13,3865.92,3907.85,3861.71,3907.15,37064656,sohu
2014-03-14,3891.2,3913.5,3860.32,3888.98,35140832,sohu
2014-03-17,3889.9,3967.85,3889.9,3967.15,39288172,sohu
2014-03-18,3970.66,4009.35,3968.89,3989.2,44270844,sohu
2014-03-19,3979.25,3980.74,3944.09,3980.67,42668960,sohu
2014-03-20,3973.15,4000.37,3876.43,3876.58,49863056,sohu
2014-03-21,3857.82,3954.26,3828.92,3952.39,52362720,sohu
2014-03-24,3954.05,3995.86,3944.69,3985.86,54202976,sohu
2014-03-25,3977.88,4007.94,3967.62,3991.14,53667024,sohu
2014-03-26,3997.17,4009.88,3987.19,4001.5,46277504,sohu
2014-03-27,3994.82,3996.25,3943.79,3944.04,49459872,sohu
2014-03-28,3935.2,3951.73,3855.48,3865.29,53458264,sohu
2014-03-31,3865.0,3878.0,3815.74,3840.54,38337780,sohu
2014-04-01,3836.5,3899.66,3835.23,3899.49,34655220,sohu
2014-04-02,3901.19,3922.08,3891.55,3902.04,43981940,sohu
2014-04-03,3902.07,3919.17,3880.4,3896.28,42342712,sohu
2014-04-04,3888.73,3939.61,3881.96,3939.23,38203216,sohu
2014-04-08,3927.51,3981.62,3918.98,3981.62,42618208,sohu
2014-04-09,3987.43,4019.08,3987.43,4018.55,43685032,sohu
2014-04-10,4022.05,4052.84,4012.66,4038.84,51174180,sohu
2014-04-11,4021.96,4031.21,4001.8,4021.19,43247392,sohu
2014-04-14,4019.5,4051.49,4018.74,4051.33,41571744,sohu
2014-04-15,4050.33,4050.33,4015.09,4021.91,45456872,sohu
2014-04-16,4010.36,4026.76,3992.5,4019.88,38105116,sohu
2014-04-17,4025.38,4035.37,4012.71,4014.94,38718388,sohu
2014-04-18,4006.88,4029.76,3995.55,4029.26,34736480,sohu
2014-04-21,4004.61,4032.85,3962.29,3965.34,40253952,sohu
2014-04-22,3957.22,3974.63,3889.78,3947.17,41934820,sohu
2014-04-23,3942.5,3956.41,3913.18,3929.17,30741912,sohu
2014-04-24,3924.45,3931.51,3884.59,3884.81,32345720,sohu
2014-04-25,3879.45,3886.76,3797.47,3800.68,36000620,sohu
2014-04-28,3785.96,3785.96,3679.96,3684.59,36670332,sohu
2014-04-29,3678.62,3739.25,3678.01,3738.93,28297418,sohu
2014-04-30,3734.8,3770.73,3728.41,3766.17,26592826,sohu
2014-05-05,3761.23,3798.36,3746.19,3798.29,28615422,sohu
2014-05-06,3795.36,3831.41,3790.5,3817.98,30600384,sohu
2014-05-07,3806.84,3806.84,3747.78,3749.97,29363630,sohu
2014-05-08,3740.25,3798.22,3733.75,3754.01,30515952,sohu
2014-05-09,3748.49,3752.46,3688.04,3716.02,29488834,sohu
2014-05-12,3738.67,3812.83,3730.95,3812.76,42454808,sohu
2014-05-13,3810.49,3819.75,3788.46,3806.89,35814980,sohu
2014-05-14,3805.15,3816.41,3796.11,3803.8,28307556,sohu
2014-05-15,3797.12,3799.08,3728.32,3732.34,30771182,sohu
2014-05-16,3722.56,3733.28,3685.07,3726.66,26713346,sohu
2014-05-19,3722.39,3722.39,3679.64,3705.36,24203592,sohu
2014-05-20,3720.23,3748.75,3708.14,3715.71,24846022,sohu
2014-05-21,3708.12,3747.55,3680.89,3747.33,24046892,sohu
2014-05-22,3748.93,3788.06,3744.6,3746.14,30960986,sohu
2014-05-23,3742.99,3786.56,3742.98,3786.56,28877232,sohu
2014-05-26,3798.73,3827.59,3798.73,3827.49,33396372,sohu
2014-05-27,3825.37,3834.42,3812.89,3818.32,32742760,sohu
2014-05-28,3818.35,3862.1,3813.0,3861.59,36774768,sohu
2014-05-29,3862.3,3874.1,3821.42,3821.87,37364676,sohu
2014-05-30,3818.47,3840.86,3798.8,3829.24,34479812,sohu
2014-06-03,3833.12,3845.48,3821.43,3822.72,30154990,sohu
2014-06-04,3820.5,3820.76,3760.29,3789.29,30240408,sohu
2014-06-05,3783.88,3832.38,3779.99,3832.05,29580726,sohu
2014-06-06,3833.38,3837.4,3800.09,3818.33,29926324,sohu
2014-06-09,3809.58,3830.6,3795.17,3797.43,26819522,sohu
2014-06-10,3801.51,3840.24,3784.05,3840.02,30297388,sohu
2014-06-11,3838.67,3859.03,3832.53,3858.05,31915294,sohu
2014-06-12,3851.23,3857.91,3832.94,3850.11,35134916,sohu
2014-06-13,3846.62,3894.54,3843.62,3891.56,39840796,sohu
2014-06-16,3893.92,3915.22,3893.17,3914.98,39294760,sohu
2014-06-17,3909.62,3909.62,3876.23,3879.34,39860752,sohu
2014-06-18,3878.69,3881.39,3855.23,3858.1,40688672,sohu
2014-06-19,3853.59,3860.3,3739.41,3755.69,43351492,sohu
2014-06-20,3751.18,3789.41,3751.08,3789.34,29331630,sohu
2014-06-23,3790.84,3827.83,3790.84,3815.88,32200350,sohu
2014-06-24,3814.53,3839.59,3812.75,3839.2,34149692,sohu
2014-06-25,3835.59,3835.59,3803.29,3814.03,30419894,sohu
2014-06-26,3812.91,3863.09,3812.91,3861.95,40550704,sohu
2014-06-27,3861.1,3905.54,3853.75,3889.32,48476120,sohu
2014-06-30,3895.15,3925.44,3889.65,3924.9,49209660,sohu
2014-07-01,3927.48,3951.92,3917.53,3951.73,48813984,sohu
2014-07-02,3950.47,3979.37,3937.24,3979.31,52966360,sohu
2014-07-03,3978.82,4026.06,3972.12,4019.65,61184092,sohu
2014-07-04,4018.39,4022.22,3997.76,4004.56,55166388,sohu
2014-07-07,4004.1,4024.37,3992.28,4014.49,51197152,sohu
2014-07-08,4012.55,4039.92,3982.33,4039.71,50180748,sohu
2014-07-09,4033.82,4047.38,3981.25,3982.4,56944644,sohu
2014-07-10,3980.5,4008.13,3975.7,3982.2,48708484,sohu
2014-07-11,3979.73,4033.89,3978.1,4029.75,53074688,sohu
2014-07-14,4033.71,4090.8,4033.7,4090.8,60592480,sohu
2014-07-15,4089.35,4098.28,4063.6,4093.11,66833996,sohu
2014-07-16,4089.65,4105.02,4046.55,4062.12,59414416,sohu
2014-07-17,4055.91,4055.91,4006.28,4031.44,49988356,sohu
2014-07-18,4018.36,4066.18,4012.51,4042.52,49582588,sohu
2014-07-21,4038.74,4048.94,4017.45,4030.24,44186092,sohu
2014-07-22,4024.42,4086.11,4023.02,4083.29,54673012,sohu
2014-07-23,4083.08,4094.65,4042.04,4057.11,58518276,sohu
2014-07-24,4055.15,4073.86,4013.55,4054.22,62738288,sohu
2014-07-25,4052.03,4089.8,4047.87,4089.8,55043408,sohu
2014-07-28,4106.99,4168.39,4106.99,4168.37,79528352,sohu
2014-07-29,4173.17,4221.58,4167.27,4207.86,80760832,sohu
2014-07-30,4198.41,4220.21,4184.35,4214.84,69146672,sohu
2014-07-31,4211.07,4257.41,4208.57,4257.04,65711044,sohu
2014-08-01,4242.3,4268.43,4201.92,4210.22,78171896,sohu
2014-08-04,4213.11,4278.85,4213.11,4278.85,66083148,sohu
2014-08-05,4284.15,4300.5,4262.76,4300.12,74379616,sohu
2014-08-06,4291.63,4336.76,4276.68,4328.6,74507248,sohu
2014-08-07,4329.3,4348.19,4284.22,4286.09,71135736,sohu
2014-08-08,4287.94,4317.93,4283.61,4311.7,57397712,sohu
2014-08-11,4317.35,4377.24,4317.35,4377.02,64798592,sohu
2014-08-12,4378.25,4400.0,4370.23,4399.81,67262928,sohu
2014-08-13,4399.4,4410.46,4347.37,4401.81,73110600,sohu
2014-08-14,4397.21,4426.47,4368.71,4373.5,74617880,sohu
2014-08-15,4372.77,4428.97,4368.34,4423.64,64972288,sohu
2014-08-18,4434.17,4483.57,4434.17,4483.54,71526264,sohu
2014-08-19,4491.17,4500.8,4461.98,4496.94,77521488,sohu
2014-08-20,4495.82,4521.25,4481.92,4497.4,76368688,sohu
2014-08-21,4498.49,4501.66,4442.64,4495.44,72257056,sohu
2014-08-22,4491.63,4526.24,4478.79,4521.75,72034760,sohu
2014-08-25,4521.81,4522.7,4476.2,4487.14,67975472,sohu
2014-08-26,4474.45,4490.9,4390.11,4407.59,69606912,sohu
2014-08-27,4401.88,4432.15,4401.67,4421.21,54359736,sohu
2014-08-28,4423.76,4431.58,4368.67,4381.49,54355984,sohu
