date,open,high,low,close,volume,source
2025-09-24,3852.43,3866.11,3840.46,3853.3,58995053100,xueqiu
2025-09-25,3839.86,3856.61,3828.11,3828.11,55127533500,xueqiu
2025-09-28,3828.17,3881.0,3809.54,3862.53,60846639900,xueqiu
2025-09-29,3869.7,3887.57,3866.28,3882.78,56973463100,xueqiu
2025-10-08,3898.31,3936.58,3885.74,3933.97,72521850100,xueqiu
2025-10-09,3915.48,3933.01,3886.31,3897.03,71891767300,xueqiu
2025-10-12,3800.11,3895.83,3800.11,3889.5,70950610100,xueqiu
2025-10-13,3910.78,3918.44,3851.12,3865.23,80083963100,xueqiu
2025-10-14,3867.54,3912.29,3857.67,3912.21,64501295500,xueqiu
2025-10-15,3900.68,3931.05,3899.17,3916.23,59545149100,xueqiu
2025-10-16,3912.04,3921.06,3835.36,3839.76,61756301800,xueqiu
2025-10-19,3865.55,3877.72,3850.37,3863.89,54926171200,xueqiu
2025-10-20,3870.75,3919.32,3868.15,3916.33,59941571300,xueqiu
2025-10-21,3896.07,3918.59,3893.33,3913.76,54311734400,xueqiu
2025-10-22,3904.16,3926.22,3877.53,3922.41,56518926400,xueqiu
2025-10-23,3929.12,3950.31,3928.96,3950.31,56785844300,xueqiu
2025-10-26,3969.22,3999.07,3963.1,3996.94,63758954500,xueqiu
2025-10-27,3986.89,4010.73,3976.83,3988.22,57735768400,xueqiu
2025-10-28,3990.27,4016.33,3986.94,4016.33,61291746600,xueqiu
2025-10-29,4007.82,4025.7,3984.83,3986.9,66848560900,xueqiu
2025-10-30,3985.06,3986.74,3951.73,3954.79,67561540600,xueqiu
2025-11-02,3954.08,3977.31,3937.02,3976.52,64124594500,xueqiu
2025-11-03,3973.46,3985.88,3938.52,3960.19,61549379200,xueqiu
2025-11-04,3922.58,3979.75,3922.58,3969.25,61499161800,xueqiu
2025-11-05,3973.35,4008.8,3973.35,4007.76,62736754700,xueqiu
2025-11-06,3994.32,4012.01,3993.69,3997.56,59650703400,xueqiu
2025-11-09,4001.7939,4018.6958,3990.8359,4018.6,63404999300,xueqiu
2025-11-10,4023.88,4024.94,3991.52,4002.76,58199492100,xueqiu
2025-11-11,3996.56,4020.38,3980.68,4000.14,58619322800,xueqiu
2025-11-12,3996.51,4030.4,3994.77,4029.5,61303106100,xueqiu
2025-11-13,4007.13,4034.08,3990.31,3990.49,62201711800,xueqiu
2025-11-16,3988.56,3992.4,3958.95,3972.03,59201795000,xueqiu
2025-11-17,3962.44,3966.89,3926.59,3939.81,59441104600,xueqiu
2025-11-18,3937.92,3960.05,3930.07,3946.74,53114960100,xueqiu
2025-11-19,3960.7,3967.97,3927.51,3931.05,53474954000,xueqiu
2025-11-20,3896.66,3912.01,3834.75,3834.89,63164625100,xueqiu
2025-11-23,3848.66,3854.33,3816.58,3836.77,50460171600,xueqiu
2025-11-24,3850.57,3882.03,3845.14,3870.02,47872761100,xueqiu
2025-11-25,3867.43,3879.92,3861.18,3864.18,45758975500,xueqiu
2025-11-26,3867.2,3895.59,3864.13,3875.26,44402194700,xueqiu
2025-11-27,3870.94,3888.89,3856.25,3888.6,44993197300,xueqiu
2025-11-30,3894.21,3914.46,3890.95,3914.01,53755413300,xueqiu
2025-12-01,3908.46,3908.77,3888.33,3897.71,45558449400,xueqiu
2025-12-02,3894.16,3901.7,3869.95,3878.0,48561727000,xueqiu
2025-12-03,3879.74,3888.86,3859.05,3875.79,44504029000,xueqiu
2025-12-04,3873.12,3907.78,3863.31,3902.81,50036876800,xueqiu
2025-12-07,3909.23,3936.31,3904.74,3924.08,54734978900,xueqiu
2025-12-08,3916.51,3923.9,3902.13,3909.52,52453825600,xueqiu
2025-12-09,3901.13,3906.12,3876.47,3900.5,49733150400,xueqiu
2025-12-10,3903.89,3904.96,3862.82,3873.32,52565860000,xueqiu
2025-12-11,3869.41,3891.81,3850.6,3889.35,57394713000,xueqiu
2025-12-14,3865.4,3896.98,3863.63,3867.92,50092279000,xueqiu
2025-12-15,3861.51,3862.43,3815.84,3824.81,51249482700,xueqiu
2025-12-16,3822.51,3881.75,3818.0,3870.28,51231369200,xueqiu
2025-12-17,3857.26,3888.29,3856.42,3876.37,46117262500,xueqiu
2025-12-18,3878.23,3902.67,3871.78,3890.45,51351189300,xueqiu
2025-12-21,3900.54,3920.01,3900.52,3917.36,52293899200,xueqiu
2025-12-22,3919.11,3937.13,3910.74,3919.98,52115695200,xueqiu
2025-12-23,3920.35,3947.04,3912.31,3940.95,47489644700,xueqiu
2025-12-24,3937.72,3964.07,3936.08,3959.62,46931309300,xueqiu
2025-12-25,3957.83,3977.71,3945.52,3963.68,55548959200,xueqiu
2025-12-28,3964.6513,3983.9787,3956.9455,3965.28,56368719700,xueqiu
2025-12-29,3947.87,3979.99,3947.42,3965.12,52593258800,xueqiu
2025-12-30,3968.73,3977.54,3955.49,3968.84,49075149000,xueqiu
2026-01-04,3986.97,4025.26,3983.58,4023.42,59695045500,xueqiu
2026-01-05,4026.02,4083.67,4025.09,4083.67,70247227000,xueqiu
2026-01-06,4083.84,4098.78,4069.44,4085.77,68338435200,xueqiu
2026-01-07,4077.72,4093.87,4067.12,4082.98,66613133700,xueqiu
2026-01-08,4086.76,4121.72,4083.62,4120.43,72983798500,xueqiu
2026-01-11,4134.89,4168.36,4119.88,4165.29,83945608900,xueqiu
2026-01-12,4169.7,4179.7,4126.23,4138.76,86838271700,xueqiu
2026-01-13,4138.65,4190.87,4103.62,4126.09,95255128900,xueqiu
2026-01-14,4106.22,4133.07,4096.85,4112.6,68025079100,xueqiu
2026-01-15,4127.06,4140.23,4091.81,4101.91,76358846500,xueqiu
2026-01-18,4090.72,4126.52,4090.06,4114.0,68890587000,xueqiu
2026-01-19,4116.37,4128.93,4080.29,4113.65,73436249600,xueqiu
2026-01-20,4103.53,4135.96,4103.53,4116.94,66698950700,xueqiu
2026-01-21,4126.07,4140.84,4109.92,4122.58,70969540900,xueqiu
2026-01-22,4130.11,4143.75,4120.2,4136.16,78211545400,xueqiu
2026-01-25,4144.78,4160.99,4124.7,4132.61,88743973100,xueqiu
2026-01-26,4125.22,4158.8,4101.83,4139.9,75499086900,xueqiu
2026-01-27,4150.22,4170.15,4138.02,4151.24,82302674800,xueqiu
2026-01-28,4155.92,4170.21,4138.3,4157.98,90590837100,xueqiu
2026-01-29,4131.99,4152.85,4064.78,4117.95,80434274600,xueqiu
2026-02-01,4079.71,4103.41,4013.66,4015.75,73295369800,xueqiu
2026-02-02,4043.91,4069.42,4002.78,4067.74,63768424900,xueqiu
2026-02-03,4064.68,4104.62,4062.68,4102.2,67425424400,xueqiu
2026-02-04,4075.03,4088.9,4048.94,4075.92,59672223600,xueqiu
2026-02-05,4040.3,4095.03,4029.97,4065.58,55670980100,xueqiu
2026-02-08,4103.54,4123.16,4093.06,4123.09,57263258200,xueqiu
2026-02-09,4127.77,4134.34,4117.56,4128.37,52462096900,xueqiu
2026-02-10,4124.43,4142.56,4122.43,4131.99,50068527800,xueqiu
2026-02-11,4136.99,4140.59,4124.13,4134.02,52937011600,xueqiu
2026-02-12,4115.92,4123.84,4079.77,4082.07,50079947200,xueqiu
2026-02-23,4129.13,4131.55,4105.94,4117.41,56632224900,xueqiu
2026-02-24,4123.78,4167.84,4122.7,4147.23,72478721400,xueqiu
2026-02-25,4151.07,4152.19,4127.15,4146.63,65170282600,xueqiu
2026-02-26,4128.9,4166.23,4128.36,4162.88,68204764600,xueqiu
2026-03-01,4151.8,4188.77,4131.37,4182.59,86157921800,xueqiu
2026-03-02,4189.41,4197.23,4116.01,4122.68,92113917000,xueqiu
2026-03-03,4087.63,4106.04,4055.41,4082.47,76516953100,xueqiu
2026-03-04,4109.78,4125.62,4090.62,4108.57,68974653500,xueqiu
2026-03-05,4085.9,4129.46,4085.9,4124.19,64676576000,xueqiu
2026-03-08,4098.7,4106.53,4052.55,4096.6,79780355600,xueqiu
2026-03-09,4098.59,4123.96,4098.59,4123.14,67492219400,xueqiu
2026-03-10,4123.67,4135.84,4112.8,4133.43,70772716900,xueqiu
2026-03-11,4133.2,4141.65,4103.16,4129.1,78615118200,xueqiu
2026-03-12,4117.57,4134.08,4086.85,4095.45,79205476400,xueqiu
2026-03-15,4092.25,4096.13,4048.09,4084.79,73222709800,xueqiu
2026-03-16,4086.3,4108.4,4049.58,4049.91,67877122400,xueqiu
2026-03-17,4053.31,4065.37,4023.03,4062.98,62387310200,xueqiu
2026-03-18,4028.54,4042.02,3994.17,4006.55,66725542200,xueqiu
2026-03-19,4004.57,4022.7,3955.71,3957.05,66679838700,xueqiu
2026-03-22,3904.95,3906.62,3794.68,3813.28,80473885000,xueqiu
2026-03-23,3849.63,3881.42,3807.99,3881.28,68062203900,xueqiu
2026-03-24,3892.27,3933.06,3891.82,3931.84,68834362600,xueqiu
2026-03-25,3924.96,3937.1,3880.57,3889.08,61597398100,xueqiu
2026-03-26,3852.09,3924.11,3852.09,3913.72,56134296300,xueqiu
2026-03-29,3884.28,3924.29,3872.78,3923.29,59558947900,xueqiu
2026-03-30,3924.07,3948.81,3891.86,3891.86,60670498300,xueqiu
2026-03-31,3939.57,3955.94,3929.92,3948.55,56461159800,xueqiu
2026-04-01,3940.8,3952.58,3900.12,3919.29,54421283500,xueqiu
2026-04-02,3927.59,3929.53,3871.3,3880.1,49269908200,xueqiu
2026-04-06,3884.15,3902.61,3875.68,3890.16,47361507600,xueqiu
2026-04-07,3930.25,3995.0,3926.25,3995.0,64413535200,xueqiu
2026-04-08,3967.63,3979.13,3955.25,3966.17,54156980100,xueqiu
2026-04-09,3985.46,4011.02,3979.81,3986.22,54641554100,xueqiu
2026-04-12,3971.2,3991.26,3966.2,3988.56,54578176800,xueqiu
2026-04-13,4006.73,4026.63,3992.41,4026.63,57025900300,xueqiu
2026-04-14,4039.47,4050.62,4020.9,4027.21,56945858900,xueqiu
2026-04-15,4030.14,4057.83,4028.91,4055.55,54587696700,xueqiu
2026-04-16,4043.38,4058.6,4038.43,4051.43,54879140600,xueqiu
2026-04-19,4053.37,4083.19,4051.69,4082.13,58984137900,xueqiu
2026-04-20,4075.85,4086.64,4062.13,4085.08,57668945000,xueqiu
2026-04-21,4074.81,4106.84,4074.68,4106.26,58246634600,xueqiu
2026-04-22,4110.79,4114.84,4070.46,4093.25,67116609200,xueqiu
2026-04-23,4081.03,4092.61,4061.15,4079.9,60503179800,xueqiu
2026-04-26,4074.8109,4092.8305,4071.0803,4086.34,58995086700,xueqiu
2026-04-27,4076.14,4090.2,4062.87,4078.64,60050749800,xueqiu
2026-04-28,4061.82,4112.15,4061.82,4107.51,61422145100,xueqiu
2026-04-29,4107.3,4118.76,4100.97,4112.16,65691272800,xueqiu
2026-05-05,4135.45,4166.15,4129.91,4160.17,70117748000,xueqiu
2026-05-06,4168.45,4180.21,4163.14,4180.09,68557424900,xueqiu
2026-05-07,4163.85,4183.06,4154.25,4179.95,69701909400,xueqiu
2026-05-10,4201.35,4229.58,4186.08,4225.02,76273628700,xueqiu
2026-05-11,4229.28,4230.18,4199.34,4214.49,71898400200,xueqiu
2026-05-12,4192.31,4245.07,4192.31,4242.57,70501873900,xueqiu
2026-05-13,4256.16,4258.86,4177.92,4177.92,76423500400,xueqiu
2026-05-14,4174.18,4191.81,4114.09,4135.39,73316235700,xueqiu
2026-05-17,4120.14,4145.66,4108.6,4131.53,62723313700,xueqiu
2026-05-18,4122.96,4170.29,4107.99,4169.54,61761106700,xueqiu
2026-05-19,4152.7,4169.85,4139.97,4162.18,62415203500,xueqiu
2026-05-20,4174.38,4199.53,4074.22,4077.28,72721870100,xueqiu
2026-05-21,4096.17,4120.09,4067.75,4112.9,58945964400,xueqiu
2026-05-24,4126.34,4153.88,4119.8,4152.57,61593086100,xueqiu
