date,target_next,pred,abs_error
2026-01-23,0.0016806235692967686,0.002226252102070439,0.0005456285327736705
2026-01-26,0.033585003905233,0.0025799585423910863,0.031005045362841915
2026-01-27,0.010551357402742711,0.003674122825922157,0.006877234576820554
2026-01-28,-0.02046694546763783,0.0025819574676083775,0.02304890293524621
2026-01-29,0.04993214204931018,0.0019181535078364544,0.04801398854147373
2026-01-30,-0.0278989605213551,0.0043779305705301955,0.03227689109188529
2026-02-02,0.04446229708017069,0.00046652536722652065,0.043995771712944165
2026-02-03,-0.028936689388112447,0.005336129219950889,0.03427281860806333
2026-02-04,-0.043073309297498086,0.002193742623581178,0.045267051921079264
2026-02-05,-0.005822748679891521,0.0011847352242253468,0.007007483904116867
2026-02-06,0.06988027906175542,0.003171712600600002,0.06670856646115542
2026-02-09,-0.012370857372870026,0.00821717203189582,0.020588029404765847
2026-02-10,-0.021872622541028175,0.003433186516905015,0.02530580905793319
2026-02-11,0.04289008028000785,0.0029460264412260666,0.03994405383878178
2026-02-12,-0.02652957941560352,0.006108643953264131,0.03263822336886765
2026-02-13,0.029605713191233285,0.002235442842449898,0.027370270348783386
2026-02-24,-0.0029232772595604306,0.0052106785905802425,0.008133955850140673
2026-02-25,0.03201044803965991,0.004291121796814943,0.02771932624284497
2026-02-26,-0.020351239669421428,0.004694769648445741,0.02504600931786717
2026-02-27,0.017768638616471488,0.002490482614352188,0.0152781560021193
2026-03-02,-0.02199140030047142,0.004028959954646599,0.02602036025511802
2026-03-03,-0.012342082262891685,0.0012320599239944937,0.01357414218688618
2026-03-04,0.003110670134885085,0.0018783274924485222,0.001232342642436563
2026-03-05,-0.01769722244499683,0.0034248576922500983,0.021122080137246927
2026-03-06,-0.0375833446727446,0.0017184467224332827,0.039301791395177886
2026-03-09,0.06283225879425403,0.0007999599958843349,0.06203229879836969
2026-03-10,-0.004895439791411604,0.00668256433592572,0.011578004127337324
2026-03-11,-0.01582803058659965,0.003631719204931833,0.019459749791531485
2026-03-12,-0.005922303721814792,0.0023448678063759843,0.008267171528190776
2026-03-13,0.02005902929602099,0.002446717024732941,0.01761231227128805
2026-03-16,-0.06129775491614431,0.00343999092581341,0.06473774584195773
2026-03-17,0.040613048689993825,-0.0004262818407236757,0.041039330530717504
2026-03-18,0.003976851978826579,0.005237472933928907,0.0012606209551023284
2026-03-19,0.02843796099000162,0.00244950176075357,0.02598845922924805
2026-03-20,-0.05692352644301013,0.004225874264754472,0.0611494007077646
2026-03-23,0.019941415051825118,8.146946243908553e-05,0.019859945589386033
2026-03-24,0.03730807467137964,0.004238367868817601,0.03306970680256204
2026-03-25,-0.007347655938024111,0.005753122760800265,0.013100778698824377
2026-03-26,-0.0015555019175583773,0.0030670548860337226,0.0046225568035921
2026-03-27,-0.0048886620645196555,0.004487375375644573,0.009376037440164228
2026-03-30,-0.030906686101438763,0.003429546463382624,0.034336232564821385
2026-03-31,0.046014149629547196,0.0011815122866974935,0.0448326373428497
2026-04-01,-0.021355914150290256,0.005696087833194995,0.02705200198348525
2026-04-02,0.0384196778406618,0.001908310978388558,0.03651136686227324
2026-04-03,-0.005554973273241726,0.004321998557926538,0.009876971831168264
2026-04-07,0.0726180438448567,0.0023528609214341256,0.07026518292342258
2026-04-08,0.010661295077134758,0.008389873600782737,0.0022714214763520212
2026-04-09,0.032570122988673234,0.003585340203976775,0.028984782784696458
2026-04-10,0.013252671719787168,0.005522310575858785,0.007730361143928383
2026-04-13,0.021907306307352714,0.003948623696022189,0.017958682611330525
2026-04-14,-0.013799217968536781,0.0047269494756778385,0.01852616744421462
2026-04-15,0.0376201562896199,0.0011025572306247128,0.03651759905899519
2026-04-16,0.054895252482616286,0.004574089724107016,0.05032116275850927
2026-04-17,0.008971443012383062,0.004620280415777327,0.004351162596605736
2026-04-20,-0.007827175954915555,0.0024736869048347094,0.010300862859750265
2026-04-21,0.039150099926370086,0.0022464364882554128,0.03690366343811467
2026-04-22,-0.025042513563851343,0.004061771613816526,0.029104285177667867
2026-04-23,-0.030565418717166004,0.0011572148291328322,0.03172263354629884
